COD_DEP,COD_MUN,DEPARTAMENTO,MUNICIPIO,AÑO,DELITO,CRIMINALIDAD,ES_ARCHIVO,ES_PRECLUSIÓN,ESTADO,ETAPA_CASO,LEY,TOTAL_PROCESOS,TRANSHUMANTES,IDC_TOTAL,MUJERES_DIVIPOLE,HOMBRES_DIVIPOLE,TOTAL_DIVIPOLE
05,106,BOLIVAR,SOPLAVIENTO,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,784.0,4251.0,4223.0,8474.0
05,106,BOLIVAR,SOPLAVIENTO,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,784.0,4251.0,4223.0,8474.0
05,106,BOLIVAR,SOPLAVIENTO,2019,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,784.0,4251.0,4223.0,8474.0
05,121,BOLIVAR,TURBANA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,671.0,834.0,7072.0,7507.0,14579.0
05,020,BOLIVAR,VILLANUEVA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,257.0,1222.0,3357.0,3146.0,6503.0
05,020,BOLIVAR,VILLANUEVA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,257.0,1222.0,3357.0,3146.0,6503.0
48,020,LA GUAJIRA,VILLANUEVA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,257.0,1222.0,3357.0,3146.0,6503.0
48,020,LA GUAJIRA,VILLANUEVA,2019,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,257.0,1222.0,3357.0,3146.0,6503.0
05,127,BOLIVAR,ZAMBRANO,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,ACTIVO,INVESTIGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INVESTIGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
05,127,BOLIVAR,ZAMBRANO,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INVESTIGACION,LEY 906,1.0,341.0,738.0,4393.0,4946.0,9339.0
07,001,BOYACA,TUNJA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2583.0,9880.0,67763.0,56863.0,124626.0
07,001,BOYACA,TUNJA,2019,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2583.0,9880.0,67763.0,56863.0,124626.0
07,001,BOYACA,TUNJA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,2583.0,9880.0,67763.0,56863.0,124626.0
07,010,BOYACA,ARCABUCO,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,289.0,461.0,2425.0,2487.0,4912.0
07,017,BOYACA,BELEN,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,167.0,355.0,2739.0,2708.0,5447.0
07,017,BOYACA,BELEN,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,167.0,355.0,2739.0,2708.0,5447.0
07,017,BOYACA,BELEN,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,167.0,355.0,2739.0,2708.0,5447.0
07,016,BOYACA,BERBEO,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,80.0,142.0,696.0,729.0,1425.0
07,022,BOYACA,BOAVITA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,132.0,392.0,2538.0,2588.0,5126.0
13,010,CORDOBA,BUENAVISTA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,902.0,614.0,4631.0,5177.0,9808.0
26,010,QUINDIO,BUENAVISTA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,902.0,614.0,4631.0,5177.0,9808.0
28,010,SUCRE,BUENAVISTA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,902.0,614.0,4631.0,5177.0,9808.0
07,034,BOYACA,BUSBANZA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,139.0,124.0,434.0,408.0,842.0
01,037,ANTIOQUIA,CALDAS,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,287.0,410.0,1526.0,1611.0,3137.0
01,037,ANTIOQUIA,CALDAS,2019,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,287.0,410.0,1526.0,1611.0,3137.0
01,037,ANTIOQUIA,CALDAS,2019,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,287.0,410.0,1526.0,1611.0,3137.0
01,037,ANTIOQUIA,CALDAS,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,287.0,410.0,1526.0,1611.0,3137.0
01,037,ANTIOQUIA,CALDAS,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,287.0,410.0,1526.0,1611.0,3137.0
07,043,BOYACA,CERINZA,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,132.0,182.0,1815.0,1675.0,3490.0
07,043,BOYACA,CERINZA,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,132.0,182.0,1815.0,1675.0,3490.0
07,046,BOYACA,CIENEGA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,105.0,225.0,1897.0,1993.0,3890.0
07,046,BOYACA,CIENEGA,2019,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,105.0,225.0,1897.0,1993.0,3890.0
07,058,BOYACA,COVARACHIA,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,366.0,428.0,1368.0,1671.0,3039.0
07,058,BOYACA,COVARACHIA,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,2.0,366.0,428.0,1368.0,1671.0,3039.0
07,058,BOYACA,COVARACHIA,2019,FINANCIACION DE CAMPAÑAS ELECTORALES CON FUENTES PROHIBIDAS ART.396A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,366.0,428.0,1368.0,1671.0,3039.0
07,058,BOYACA,COVARACHIA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,366.0,428.0,1368.0,1671.0,3039.0
07,058,BOYACA,COVARACHIA,2019,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,366.0,428.0,1368.0,1671.0,3039.0
07,058,BOYACA,COVARACHIA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,366.0,428.0,1368.0,1671.0,3039.0
07,058,BOYACA,COVARACHIA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,366.0,428.0,1368.0,1671.0,3039.0
07,058,BOYACA,COVARACHIA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,366.0,428.0,1368.0,1671.0,3039.0
07,059,BOYACA,CUBARA,2019,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACION,LEY 1098,1.0,320.0,624.0,2851.0,3139.0,5990.0
07,061,BOYACA,CUITIVA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,271.0,277.0,880.0,912.0,1792.0
07,067,BOYACA,CHIQUINQUIRA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,850.0,2165.0,22340.0,19128.0,41468.0
07,067,BOYACA,CHIQUINQUIRA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,850.0,2165.0,22340.0,19128.0,41468.0
07,067,BOYACA,CHIQUINQUIRA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,850.0,2165.0,22340.0,19128.0,41468.0
07,068,BOYACA,CHIQUIZA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,301.0,436.0,2093.0,2449.0,4542.0
07,073,BOYACA,CHITA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,149.0,466.0,2988.0,3225.0,6213.0
07,076,BOYACA,CHITARAQUE,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,468.0,724.0,2494.0,3070.0,5564.0
07,076,BOYACA,CHITARAQUE,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,468.0,724.0,2494.0,3070.0,5564.0
07,077,BOYACA,CHIVATA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,304.0,396.0,1324.0,1371.0,2695.0
07,079,BOYACA,DUITAMA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,4.0,1180.0,4801.0,47455.0,41056.0,88511.0
07,079,BOYACA,DUITAMA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1180.0,4801.0,47455.0,41056.0,88511.0
07,079,BOYACA,DUITAMA,2019,FINANCIACION DE CAMPAÑAS ELECTORALES CON FUENTES PROHIBIDAS ART.396A,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1180.0,4801.0,47455.0,41056.0,88511.0
07,079,BOYACA,DUITAMA,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1180.0,4801.0,47455.0,41056.0,88511.0
07,079,BOYACA,DUITAMA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1180.0,4801.0,47455.0,41056.0,88511.0
07,082,BOYACA,EL COCUY,2019,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,81.0,208.0,1720.0,1815.0,3535.0
07,085,BOYACA,EL ESPINO,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,135.0,284.0,1151.0,1190.0,2341.0
07,085,BOYACA,EL ESPINO,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,135.0,284.0,1151.0,1190.0,2341.0
07,088,BOYACA,FIRAVITOBA,2019,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,343.0,637.0,2708.0,3170.0,5878.0
07,097,BOYACA,GAMEZA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,197.0,337.0,2032.0,2011.0,4043.0
07,100,BOYACA,GARAGOA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,242.0,664.0,6324.0,5598.0,11922.0
07,100,BOYACA,GARAGOA,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,242.0,664.0,6324.0,5598.0,11922.0
07,103,BOYACA,GUACAMAYAS,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,109.0,151.0,826.0,797.0,1623.0
07,103,BOYACA,GUACAMAYAS,2019,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,109.0,151.0,826.0,797.0,1623.0
07,106,BOYACA,GUATEQUE,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,307.0,553.0,4475.0,4354.0,8829.0
07,106,BOYACA,GUATEQUE,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,307.0,553.0,4475.0,4354.0,8829.0
07,106,BOYACA,GUATEQUE,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,307.0,553.0,4475.0,4354.0,8829.0
07,106,BOYACA,GUATEQUE,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,307.0,553.0,4475.0,4354.0,8829.0
07,106,BOYACA,GUATEQUE,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,307.0,553.0,4475.0,4354.0,8829.0
07,109,BOYACA,GUAYATA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,243.0,473.0,1861.0,1975.0,3836.0
07,121,BOYACA,JENESANO,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,295.0,578.0,2794.0,3042.0,5836.0
01,124,ANTIOQUIA,JERICO,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,289.0,503.0,1528.0,1747.0,3275.0
07,124,BOYACA,JERICO,2019,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,289.0,503.0,1528.0,1747.0,3275.0
07,127,BOYACA,LABRANZAGRANDE,2019,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,358.0,555.0,1330.0,1620.0,2950.0
07,127,BOYACA,LABRANZAGRANDE,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,358.0,555.0,1330.0,1620.0,2950.0
07,136,BOYACA,LA UVITA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,174.0,361.0,1284.0,1299.0,2583.0
07,136,BOYACA,LA UVITA,2019,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,174.0,361.0,1284.0,1299.0,2583.0
07,017,BOYACA,LA VICTORIA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,508.0,26.0,6107.0,5736.0,11843.0
07,148,BOYACA,MARIPI,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,747.0,902.0,2480.0,3597.0,6077.0
07,148,BOYACA,MARIPI,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,747.0,902.0,2480.0,3597.0,6077.0
07,148,BOYACA,MARIPI,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,747.0,902.0,2480.0,3597.0,6077.0
07,148,BOYACA,MARIPI,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,747.0,902.0,2480.0,3597.0,6077.0
07,157,BOYACA,MONGUI,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,243.0,432.0,2032.0,1826.0,3858.0
07,160,BOYACA,MONIQUIRA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,669.0,1590.0,9155.0,9096.0,18251.0
07,163,BOYACA,MUZO,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,412.0,710.0,3267.0,4194.0,7461.0
07,163,BOYACA,MUZO,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,412.0,710.0,3267.0,4194.0,7461.0
07,169,BOYACA,NUEVO COLON,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,112.0,290.0,2257.0,2432.0,4689.0
07,173,BOYACA,OICATA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,300.0,421.0,1352.0,1326.0,2678.0
07,173,BOYACA,OICATA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,300.0,421.0,1352.0,1326.0,2678.0
07,179,BOYACA,PAEZ,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,81.0,215.0,1108.0,1323.0,2431.0
07,179,BOYACA,PAEZ,2019,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,81.0,215.0,1108.0,1323.0,2431.0
07,179,BOYACA,PAEZ,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,81.0,215.0,1108.0,1323.0,2431.0
11,179,CAUCA,PAEZ,2019,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,81.0,215.0,1108.0,1323.0,2431.0
07,181,BOYACA,PAIPA,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,647.0,2046.0,13986.0,12899.0,26885.0
07,181,BOYACA,PAIPA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,647.0,2046.0,13986.0,12899.0,26885.0
07,187,BOYACA,PANQUEBA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,120.0,154.0,795.0,797.0,1592.0
07,193,BOYACA,PAYA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,132.0,166.0,656.0,852.0,1508.0
07,199,BOYACA,PAZ DE RIO,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,145.0,230.0,2135.0,2050.0,4185.0
07,199,BOYACA,PAZ DE RIO,2019,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,NO,NO,ACTIVO,JUICIO,LEY 906,1.0,145.0,230.0,2135.0,2050.0,4185.0
07,202,BOYACA,PESCA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,385.0,622.0,3169.0,3251.0,6420.0
07,214,BOYACA,PUERTO BOYACA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1230.0,3504.0,18164.0,18630.0,36794.0
07,214,BOYACA,PUERTO BOYACA,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1230.0,3504.0,18164.0,18630.0,36794.0
07,214,BOYACA,PUERTO BOYACA,2019,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1230.0,3504.0,18164.0,18630.0,36794.0
07,214,BOYACA,PUERTO BOYACA,2019,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1230.0,3504.0,18164.0,18630.0,36794.0
07,214,BOYACA,PUERTO BOYACA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1230.0,3504.0,18164.0,18630.0,36794.0
07,215,BOYACA,QUIPAMA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,547.0,737.0,1993.0,3002.0,4995.0
07,217,BOYACA,RAMIRIQUI,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,289.0,534.0,4401.0,4387.0,8788.0
07,217,BOYACA,RAMIRIQUI,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,289.0,534.0,4401.0,4387.0,8788.0
07,220,BOYACA,RAQUIRA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,319.0,643.0,2329.0,2542.0,4871.0
07,220,BOYACA,RAQUIRA,2019,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,319.0,643.0,2329.0,2542.0,4871.0
07,223,BOYACA,RONDON,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,156.0,272.0,1155.0,1190.0,2345.0
07,223,BOYACA,RONDON,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,156.0,272.0,1155.0,1190.0,2345.0
07,223,BOYACA,RONDON,2019,TRAFICO DE VOTOS ART. 390A,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,156.0,272.0,1155.0,1190.0,2345.0
07,226,BOYACA,SABOYA,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,456.0,1162.0,4977.0,5107.0,10084.0
07,226,BOYACA,SABOYA,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,456.0,1162.0,4977.0,5107.0,10084.0
07,235,BOYACA,SAMACA,2019,ELECCION ILICITA DE CANDIDATOS ART. 389A,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,238.0,710.0,7064.0,7434.0,14498.0
07,238,BOYACA,SAN JOSE DE PARE,2019,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,365.0,489.0,2436.0,2927.0,5363.0
07,238,BOYACA,SAN JOSE DE PARE,2019,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,365.0,489.0,2436.0,2927.0,5363.0
07,238,BOYACA,SAN JOSE DE PARE,2019,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,365.0,489.0,2436.0,2927.0,5363.0
07,247,BOYACA,SAN MATEO,2019,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,173.0,279.0,1773.0,1822.0,3595.0
